Step,AgentID,Speed,VehicleType,Position
1684,326,25.2,Car,"(236160072, 236160006)"
1684,327,25.2,Car,"(236160072, 236160006)"
1684,328,14.4,Bus,"(281474691, 281474610)"
1684,329,18.0,Bus,"(273461469, 273461466)"
1684,330,10.8,Motorcycle,"(236160006, 236306981)"
1684,331,14.4,Car,"(3044475380, 281474691)"
1684,332,7.2,Truck,"(236306981, 281474610)"
1684,333,3.6,Car,"(281474691, 281474610)"
1685,313,10.8,Car,"(273461469, 273461466)"
1685,318,14.4,Car,"(236160006, 236306981)"
1685,323,14.4,Truck,"(236160072, 267538595)"
1685,324,14.4,Car,"(236160006, 236160072)"
1685,325,10.8,Motorcycle,"(281474610, 236306981)"
1685,326,25.2,Car,"(236160072, 236160006)"
1685,327,25.2,Car,"(236160072, 236160006)"
1685,328,10.8,Bus,"(281474691, 281474610)"
1685,329,21.6,Bus,"(273461469, 273461466)"
1685,330,14.4,Motorcycle,"(236160006, 236306981)"
1685,331,18.0,Car,"(3044475380, 281474691)"
1685,332,10.8,Truck,"(236306981, 281474610)"
1685,333,7.2,Car,"(281474691, 281474610)"
1686,313,7.2,Car,"(273461469, 273461466)"
1686,318,10.8,Car,"(236160006, 236306981)"
1686,323,18.0,Truck,"(236160072, 267538595)"
1686,324,18.0,Car,"(236160006, 236160072)"
1686,325,7.2,Motorcycle,"(281474610, 236306981)"
1686,326,25.2,Car,"(236160072, 236160006)"
1686,327,25.2,Car,"(236160072, 236160006)"
1686,328,7.2,Bus,"(281474691, 281474610)"
1686,329,25.2,Bus,"(273461469, 273461466)"
1686,330,18.0,Motorcycle,"(236160006, 236306981)"
1686,331,21.6,Car,"(3044475380, 281474691)"
1686,332,14.4,Truck,"(236306981, 281474610)"
1686,333,10.8,Car,"(281474691, 281474610)"
1686,334,0.0,Car,"(264345061, 236160006)"
1687,313,3.6,Car,"(273461469, 273461466)"
1687,318,7.2,Car,"(236160006, 236306981)"
1687,323,21.6,Truck,"(236160072, 267538595)"
1687,324,21.6,Car,"(236160006, 236160072)"
1687,325,10.8,Motorcycle,236306981
1687,326,25.2,Car,"(236160072, 236160006)"
1687,327,21.6,Car,"(236160072, 236160006)"
1687,328,3.6,Bus,"(281474691, 281474610)"
1687,329,25.2,Bus,"(273461469, 273461466)"
1687,330,14.4,Motorcycle,"(236160006, 236306981)"
1687,331,25.2,Car,"(3044475380, 281474691)"
1687,332,18.0,Truck,"(236306981, 281474610)"
1687,333,14.4,Car,"(281474691, 281474610)"
1687,334,3.6,Car,"(264345061, 236160006)"
1688,318,3.6,Car,"(236160006, 236306981)"
1688,323,25.2,Truck,"(236160072, 267538595)"
1688,324,25.2,Car,"(236160006, 236160072)"
1688,325,7.2,Motorcycle,"(236306981, 236160006)"
1688,326,25.2,Car,"(236160072, 236160006)"
1688,327,18.0,Car,"(236160072, 236160006)"
1688,328,0.0,Bus,"(281474691, 281474610)"
